source,target,tgt_lng
レイスのクレスト,幽魂之纹,zh-MY
Protector Circlet,盾护大师之环,zh-MY
圣盾使之环,盾护大师之环,zh-MY
プロテクターのサークレット,盾护大师之环,zh-MY
Game Plan,行动计划,zh-MY
游戏计划,行动计划,zh-MY
ゲームプラン,行动计划,zh-MY
Edgelord Crest,利刃霸者之纹,zh-MY
刀锋领主之徽,利刃霸者之纹,zh-MY
エッジロードのクレスト,利刃霸者之纹,zh-MY
Sniper Circlet,狙击专家之环,zh-MY
スナイパーのサークレット,狙击专家之环,zh-MY
Tournament Titans,赛场巨擘,zh-MY
比赛巨头,赛场巨擘,zh-MY
トーナメントの巨人,赛场巨擘,zh-MY
Executioner Circlet,处刑者之环,zh-MY
裁决使者之环,处刑者之环,zh-MY
エクセキューショナーのサークレット,处刑者之环,zh-MY
Bastion Crown,壁垒之冠,zh-MY
バスティオンのクラウン,壁垒之冠,zh-MY
Supreme Cells Crown,超武乾坤之冠,zh-MY
兵王之冕,超武乾坤之冠,zh-MY
百機一門のクラウン,超武乾坤之冠,zh-MY
Edgelord Circlet,利刃霸者之环,zh-MY
刀锋领主之环,利刃霸者之环,zh-MY
エッジロードのサークレット,利刃霸者之环,zh-MY
Dazzling Display,炫目演出,zh-MY
炫目表演,炫目演出,zh-MY
驚きのショー,炫目演出,zh-MY
Wraith Circlet,幽魂之环,zh-MY
至高天之环,幽魂之环,zh-MY
レイスのサークレット,幽魂之环,zh-MY
Luchador Crown,筋肉人之冠,zh-MY
假面摔角手之冕,筋肉人之冠,zh-MY
ルチャドールのクラウン,筋肉人之冠,zh-MY
Protector Crown,盾护大师之冠,zh-MY
圣盾使之冕,盾护大师之冠,zh-MY
プロテクターのクラウン,盾护大师之冠,zh-MY
Heavyweight Crest,重量级选手之纹,zh-MY
重量级斗士之徽,重量级选手之纹,zh-MY
ヘビーウェイトのクレスト,重量级选手之纹,zh-MY
Tiny Team,迷你小队,zh-MY
少而明亮,迷你小队,zh-MY
ミニミニ・チーム,迷你小队,zh-MY
Knuckledusters,铁莲花,zh-MY
指虎,铁莲花,zh-MY
ナックルダスター,铁莲花,zh-MY
Wraith Crown,幽魂之冠,zh-MY
至高天之冕,幽魂之冠,zh-MY
レイスのクラウン,幽魂之冠,zh-MY
Deepening Shadows,深坠暗影,zh-MY
暗影渐浓,深坠暗影,zh-MY
深まる影,深坠暗影,zh-MY
Star Guardian Circlet,星光战士之环,zh-MY
星之守护者之环,星光战士之环,zh-MY
スターガーディアンのサークレット,星光战士之环,zh-MY
Soul Fighter Circlet,灵魂斗士之环,zh-MY
斗魂战士之环,灵魂斗士之环,zh-MY
ソウルファイターのサークレット,灵魂斗士之环,zh-MY
Prodigy Crest,天才之纹,zh-MY
天才之徽,天才之纹,zh-MY
プロディジーのクレスト,天才之纹,zh-MY
Battle Academia Crest,战争学院之纹,zh-MY
战斗学院之徽,战争学院之纹,zh-MY
バトルアカデミアのクレスト,战争学院之纹,zh-MY
Prodigy Circlet,天才之环,zh-MY
天才之环,天才之环,zh-MY
プロディジーのサークレット,天才之环,zh-MY
Tournament Favorites,夺冠大热,zh-MY
比赛宠儿,夺冠大热,zh-MY
優勝候補,夺冠大热,zh-MY
Mighty Mech Crest,强大机甲之纹,zh-MY
超级战队之徽,强大机甲之纹,zh-MY
マイティーロボのクレスト,强大机甲之纹,zh-MY
Strategist Crest,谋略家之纹,zh-MY
司令之徽,谋略家之纹,zh-MY
ストラテジストのクレスト,谋略家之纹,zh-MY
Adaptive Style,动态风格,zh-MY
自适应风格,动态风格,zh-MY
アダプティブスタイル,动态风格,zh-MY
Transfer Students,转校生,zh-MY
转校生,转校生,zh-MY
転校生,转校生,zh-MY
Crystal Gambit Crown,水晶赌徒之冠,zh-MY
水晶玫瑰之冕,水晶赌徒之冠,zh-MY
クリスタルガンビットのクラウン,水晶赌徒之冠,zh-MY
Luchador Circlet,筋肉人之环,zh-MY
假面摔角手之环,筋肉人之环,zh-MY
ルチャドールのサークレット,筋肉人之环,zh-MY
Precise Shot,精准射击,zh-MY
精准射击,精准射击,zh-MY
精密射撃,精准射击,zh-MY
Executioner Crest,处刑者之纹,zh-MY
裁决使者之徽,处刑者之纹,zh-MY
エクセキューショナーのクレスト,处刑者之纹,zh-MY
Twilight Assault,暮光强袭,zh-MY
奥义！暮临,暮光强袭,zh-MY
護刃招来,暮光强袭,zh-MY
Schoolyard Justice,校园裁决,zh-MY
校园裁决,校园裁决,zh-MY
校庭の正義,校园裁决,zh-MY
Multi-Mech,多重机甲,zh-MY
多机甲,多重机甲,zh-MY
全員ロボ,多重机甲,zh-MY
I'll Be The Arms,我来组成手臂,zh-MY
我来组成手臂,我来组成手臂,zh-MY
腕になる！,我来组成手臂,zh-MY
Soul Surge,灵魂强袭,zh-MY
斗魂狂涌,灵魂强袭,zh-MY
ソウルサージ,灵魂强袭,zh-MY
Soul Fighter Crest,灵魂斗士之纹,zh-MY
斗魂战士之徽,灵魂斗士之纹,zh-MY
ソウルファイターのクレスト,灵魂斗士之纹,zh-MY
Sorcerer Circlet,巫师之环,zh-MY
ソーサラーのサークレット,巫师之环,zh-MY
Supreme Cells Crest,超武乾坤之纹,zh-MY
兵王之徽,超武乾坤之纹,zh-MY
百機一門のクレスト,超武乾坤之纹,zh-MY
Dynamo Circlet,发电机之环,zh-MY
人造人之环,发电机之环,zh-MY
ダイナモのサークレット,发电机之环,zh-MY
Syndicate Circlet,罪恶集团之环,zh-MY
辛迪加之环,罪恶集团之环,zh-MY
シンジケートのサークレット,罪恶集团之环,zh-MY
Vanguard Circlet,先锋战士之环,zh-MY
重装战士之环,先锋战士之环,zh-MY
ヴァンガードのサークレット,先锋战士之环,zh-MY
Reinforcing Skeleture,强化骨骼,zh-MY
强化骨架,强化骨骼,zh-MY
骨組織強化,强化骨骼,zh-MY
Divine Ascension,神法飞升,zh-MY
神圣飞升,神法飞升,zh-MY
聖なる上昇,神法飞升,zh-MY
Cypher Crown,暗码之冠,zh-MY
执事之冕,暗码之冠,zh-MY
サイファーのクラウン,暗码之冠,zh-MY
Overclocked,超载,zh-MY
超频,超载,zh-MY
オーバークロック,超载,zh-MY
Flatline,心电静止,zh-MY
平线,心电静止,zh-MY
フラットライン,心电静止,zh-MY
Speed Kills,狂飙速杀,zh-MY
超速进击,狂飙速杀,zh-MY
スピードキル,狂飙速杀,zh-MY
Divinicorp Crown,神法兵团之冠,zh-MY
圣灵使者之冕,神法兵团之冠,zh-MY
ディヴィニコープのクラウン,神法兵团之冠,zh-MY
Techie Crest,电子技工之纹,zh-MY
高级工程师之徽,电子技工之纹,zh-MY
テッキーのクレスト,电子技工之纹,zh-MY
Dynamo Crest,发电机之纹,zh-MY
人造人之徽,发电机之纹,zh-MY
ダイナモのクレスト,发电机之纹,zh-MY
Dynamo Crown,发电机之冠,zh-MY
人造人之冕,发电机之冠,zh-MY
ダイナモのクラウン,发电机之冠,zh-MY
Golden Fleece,黄金羊毛,zh-MY
福金牛毛,黄金羊毛,zh-MY
金の羊毛,黄金羊毛,zh-MY
Rapidfire Circlet,速射之环,zh-MY
迅捷射手之环,速射之环,zh-MY
ラピッドファイアのサークレット,速射之环,zh-MY
Power Leveling,究极升级,zh-MY
威力升级,究极升级,zh-MY
パワーレベリング,究极升级,zh-MY
The Chug Bug+,大饮特饮+,zh-MY
暴饮+,大饮特饮+,zh-MY
チャグバグ+,大饮特饮+,zh-MY
Rapidfire Crest,速射之纹,zh-MY
迅捷射手之徽,速射之纹,zh-MY
ラピッドファイアのクレスト,速射之纹,zh-MY
Anima Squad Crest,百兽特攻队之纹,zh-MY
幻灵战队之徽,百兽特攻队之纹,zh-MY
アニマ部隊のクレスト,百兽特攻队之纹,zh-MY
Keep Your Friends Close,亲近你的朋友,zh-MY
与朋友保持亲密,亲近你的朋友,zh-MY
友は近くに,亲近你的朋友,zh-MY
Golden Ox Crown,开运金牛之冠,zh-MY
福牛守护者之冕,开运金牛之冠,zh-MY
ゴールデンOXのクラウン,开运金牛之冠,zh-MY
Dummy With A Gun,持枪木偶,zh-MY
持枪假人,持枪木偶,zh-MY
銃持ちのダミー,持枪木偶,zh-MY
Divinicorp Circlet,神法兵团之环,zh-MY
圣灵使者之环,神法兵团之环,zh-MY
ディヴィニコープのサークレット,神法兵团之环,zh-MY
Cognitive Implant,认知植入,zh-MY
认知植入,认知植入,zh-MY
コグニティブ インプラント,认知植入,zh-MY
Cease and Desist,火瀑连击,zh-MY
天霸横空烈轰,火瀑连击,zh-MY
突入捜査,火瀑连击,zh-MY
Exotech Circlet,极限科技之环,zh-MY
源计划之环,极限科技之环,zh-MY
エグゾテックのサークレット,极限科技之环,zh-MY
Wolf Unchained,破枷之狼,zh-MY
巨狼破枷,破枷之狼,zh-MY
鎖を解かれた狼,破枷之狼,zh-MY
Capacitor,电容器,zh-MY
电容器,电容器,zh-MY
コンデンサー,电容器,zh-MY
Street Demon Crest,街头恶魔之纹,zh-MY
街头恶魔之徽,街头恶魔之纹,zh-MY
ストリートデーモンのクレスト,街头恶魔之纹,zh-MY
Support Spire,支援尖塔,zh-MY
辅助尖塔,支援尖塔,zh-MY
サポート塔,支援尖塔,zh-MY
Lifelong Learning,活到老学到老,zh-MY
终生进修,活到老学到老,zh-MY
生涯学習,活到老学到老,zh-MY
Reactive Shell,自适应外壳,zh-MY
反应外壳,自适应外壳,zh-MY
リアクティブシェル,自适应外壳,zh-MY
Expensive Taste,昂贵品味,zh-MY
奢华品味,昂贵品味,zh-MY
贅沢志向,昂贵品味,zh-MY
Polished Chrome,抛光铬金,zh-MY
精铸铬,抛光铬金,zh-MY
磨いたクロム,抛光铬金,zh-MY
Transference,转移,zh-MY
增幅转移,转移,zh-MY
移転,转移,zh-MY
Cutpurse,扒手,zh-MY
逍遥赌侠,扒手,zh-MY
スリ,扒手,zh-MY
Hunter Killer Missile,猎杀型导弹,zh-MY
反猎导弹,猎杀型导弹,zh-MY
ハンターキラーミサイル,猎杀型导弹,zh-MY
Street Demon Circlet,街头恶魔之环,zh-MY
街头恶魔之环,街头恶魔之环,zh-MY
ストリートデーモンのサークレット,街头恶魔之环,zh-MY
Marksman Crown,射手之冠,zh-MY
强袭射手之冕,射手之冠,zh-MY
マークスマンのクラウン,射手之冠,zh-MY
BoomBot Crown,爆破机兵之冠,zh-MY
战地机甲之冕,爆破机兵之冠,zh-MY
ブームボットのクラウン,爆破机兵之冠,zh-MY
Techie Crown,电子技工之冠,zh-MY
高级工程师之冕,电子技工之冠,zh-MY
テッキーのクラウン,电子技工之冠,zh-MY
Golden Ox Crest,开运金牛之纹,zh-MY
福牛守护者之徽,开运金牛之纹,zh-MY
ゴールデンOXのクレスト,开运金牛之纹,zh-MY
Alter Ego,第二人格,zh-MY
第二人格,第二人格,zh-MY
第二の自我,第二人格,zh-MY
Tagging Spree,涂鸦狂欢,zh-MY
大标特标,涂鸦狂欢,zh-MY
タギングスプリー,涂鸦狂欢,zh-MY
Divinicorp Crest,神法兵团之纹,zh-MY
圣灵使者之徽,神法兵团之纹,zh-MY
ディヴィニコープのクレスト,神法兵团之纹,zh-MY
Lethal Rerouting,夺命转向,zh-MY
致命重定向,夺命转向,zh-MY
リーサル リルート,夺命转向,zh-MY
Cypher Crest,暗码之纹,zh-MY
执事之徽,暗码之纹,zh-MY
サイファーのクレスト,暗码之纹,zh-MY
Techie Circlet,电子技工之环,zh-MY
高级工程师之环,电子技工之环,zh-MY
テッキーのサークレット,电子技工之环,zh-MY
Board of Directors,董事会,zh-MY
理事会,董事会,zh-MY
取締役会,董事会,zh-MY
Exotech Crest,极限科技之纹,zh-MY
源计划之徽,极限科技之纹,zh-MY
エグゾテックのクレスト,极限科技之纹,zh-MY
Golden Fleece+,黄金羊毛+,zh-MY
福金牛毛+,黄金羊毛+,zh-MY
金の羊毛+,黄金羊毛+,zh-MY
Anima Squad Circlet,百兽特攻队之环,zh-MY
幻灵战队之环,百兽特攻队之环,zh-MY
アニマ部隊のサークレット,百兽特攻队之环,zh-MY
10,000 IQ+,10,000 IQ+,zh-MY
一万智商+,10,000 IQ+,zh-MY
IQ10,000+,10,000 IQ+,zh-MY
Freestyling,自由发挥,zh-MY
自由发挥,自由发挥,zh-MY
フリースタイル,自由发挥,zh-MY
Rapidfire Crown,速射之冠,zh-MY
迅捷射手之冕,速射之冠,zh-MY
ラピッドファイアのクラウン,速射之冠,zh-MY
New High Score,新的最高分,zh-MY
新的高分,新的最高分,zh-MY
新ハイスコア,新的最高分,zh-MY
Cyberdeck,赛博平台,zh-MY
赛博便携装,赛博平台,zh-MY
サイバーデッキ,赛博平台,zh-MY
Golden Ox Circlet,开运金牛之环,zh-MY
福牛守护者之环,开运金牛之环,zh-MY
ゴールデンOXのサークレット,开运金牛之环,zh-MY
Trial Run,试运行,zh-MY
试运行,试运行,zh-MY
試運転,试运行,zh-MY
10,000 IQ,10,000 IQ,zh-MY
一万智商,10,000 IQ,zh-MY
IQ10,000,10,000 IQ,zh-MY
Button Mash,疯狂连按,zh-MY
猛拍按钮,疯狂连按,zh-MY
ボタン連打,疯狂连按,zh-MY
Marksman Crest,射手之纹,zh-MY
强袭射手之徽,射手之纹,zh-MY
マークスマンのクレスト,射手之纹,zh-MY
Memory Bank,记忆库,zh-MY
记忆库,记忆库,zh-MY
メモリーバンク,记忆库,zh-MY
Transistor,晶体管,zh-MY
晶体管,晶体管,zh-MY
トランジスタ,晶体管,zh-MY
Expensive Taste+,昂贵品味+,zh-MY
奢华品味+,昂贵品味+,zh-MY
贅沢志向+,昂贵品味+,zh-MY
Liquidate,清算,zh-MY
清理债务,清算,zh-MY
現金化,清算,zh-MY
Self-Destruct,自毁,zh-MY
自毁程序,自毁,zh-MY
自爆,自毁,zh-MY
Adaptive Strikes,适性打击,zh-MY
适应性打击,适性打击,zh-MY
アダプティブストライク,适性打击,zh-MY
Street Demon Crown,街头恶魔之冠,zh-MY
街头恶魔之冕,街头恶魔之冠,zh-MY
ストリートデーモンのクラウン,街头恶魔之冠,zh-MY
Cower, Weaklings!,颤抖吧，弱者！,zh-MY
颤抖吧，弱者！,颤抖吧，弱者！,zh-MY
畏怖せよ！,颤抖吧，弱者！,zh-MY
Syndicate Crown,罪恶集团之冠,zh-MY
辛迪加之冕,罪恶集团之冠,zh-MY
シンジケートのクラウン,罪恶集团之冠,zh-MY
TFT14_Augment_Mob_Splash_Name,TFT14_Augment_Mob_Splash_Name,zh-MY
Syndicate Crest,罪恶集团之纹,zh-MY
辛迪加之徽,罪恶集团之纹,zh-MY
シンジケートのクレスト,罪恶集团之纹,zh-MY
BoomBot Circlet,爆破机兵之环,zh-MY
战地机甲之环,爆破机兵之环,zh-MY
ブームボットのサークレット,爆破机兵之环,zh-MY
The Chug Bug,大饮特饮,zh-MY
暴饮,大饮特饮,zh-MY
チャグバグ,大饮特饮,zh-MY
Exotech Crown,极限科技之冠,zh-MY
源计划之冕,极限科技之冠,zh-MY
エグゾテックのクラウン,极限科技之冠,zh-MY
Spare Parts,备用零件,zh-MY
备用零件,备用零件,zh-MY
交換部品,备用零件,zh-MY
BoomBot Crest,爆破机兵之纹,zh-MY
战地机甲之徽,爆破机兵之纹,zh-MY
ブームボットのクレスト,爆破机兵之纹,zh-MY
Anima Squad Crown,百兽特攻队之冠,zh-MY
幻灵战队之冕,百兽特攻队之冠,zh-MY
アニマ部隊のクラウン,百兽特攻队之冠,zh-MY
Marksman Circlet,射手之环,zh-MY
强袭射手之环,射手之环,zh-MY
マークスマンのサークレット,射手之环,zh-MY
Hostile Takeover,恶意收购,zh-MY
恶意收购,恶意收购,zh-MY
敵対的買収,恶意收购,zh-MY
Blue Battery,蓝色电池,zh-MY
蓝电池,蓝色电池,zh-MY
ブルーバッテリー,蓝色电池,zh-MY
Elite Vanguard,精英先锋,zh-MY
精锐先锋,精英先锋,zh-MY
エリート ヴァンガード,精英先锋,zh-MY
Bulwark,堡垒,zh-MY
壁垒,堡垒,zh-MY
防壁,堡垒,zh-MY
Swift Strike,迅捷打击,zh-MY
迅捷之击,迅捷打击,zh-MY
早撃ち,迅捷打击,zh-MY
Unhindered,畅通无阻,zh-MY
无装之迅,畅通无阻,zh-MY
Cybernetic Mass,人造人集群,zh-MY
源计划重块,人造人集群,zh-MY
サイバネティック マス,人造人集群,zh-MY
Splash Zone,溅射区,zh-MY
法力流地带,溅射区,zh-MY
スプラッシュ ゾーン,溅射区,zh-MY
Play it Safe,稳扎稳打,zh-MY
安全行事,稳扎稳打,zh-MY
堅実家,稳扎稳打,zh-MY
Spray Can,喷漆罐,zh-MY
喷漆罐,喷漆罐,zh-MY
スプレー缶,喷漆罐,zh-MY
Call to Chaos,混乱的呼唤,zh-MY
混沌召唤,混乱的呼唤,zh-MY
混沌への呼び声,混乱的呼唤,zh-MY
At What Cost,代价是什么,zh-MY
不计代价,代价是什么,zh-MY
代償,代价是什么,zh-MY
Changing Glamour,魅影幻化,zh-MY
百变幻魅,魅影幻化,zh-MY
変身の魔法,魅影幻化,zh-MY
Soul Eater,食魂者,zh-MY
吞噬灵魂,食魂者,zh-MY
ソウルイーター,食魂者,zh-MY
Cosmic Hemomancy,星界血魔法,zh-MY
星界血巫术,星界血魔法,zh-MY
宇宙操血術,星界血魔法,zh-MY
All Done<br><tftitemrules>Stop transforming, and allow me to star up</tftitemrules>,结束成长<br><tftitemrules>停止变形，并允许升星</tftitemrules>,zh-MY
完成了【成长之路】<br><tftitemrules>停止成长，并允许升星</tftitemrules>,结束成长<br><tftitemrules>停止变形，并允许升星</tftitemrules>,zh-MY
完了<br><tftitemrules>変身を終え、このユニットをスターアップする。</tftitemrules>,结束成长<br><tftitemrules>停止变形，并允许升星</tftitemrules>,zh-MY
Shock Treatment,休克疗法,zh-MY
电击疗法,休克疗法,zh-MY
ショック療法,休克疗法,zh-MY
Shock Treatment+,电击疗法+,zh-MY
休克疗法+,电击疗法+,zh-MY
ショック療法+,电击疗法+,zh-MY
Gargantuan Resolve,巨兽的决意,zh-MY
参天巨人的坚决,巨兽的决意,zh-MY
壮大なる誓い,巨兽的决意,zh-MY
Unstable Evolution,不稳定的进化,zh-MY
不稳定进化,不稳定的进化,zh-MY
不安定な進化,不稳定的进化,zh-MY
Scoped Weapons,狙击镜强化,zh-MY
万用瞄准镜,狙击镜强化,zh-MY
スコープ装着,狙击镜强化,zh-MY
Titanic Strength,泰坦之武,zh-MY
泰坦之力,泰坦之武,zh-MY
巨人の力,泰坦之武,zh-MY
Terrify,惊惶失措,zh-MY
恐惧,惊惶失措,zh-MY
テラー,惊惶失措,zh-MY
Base Camp,军团本阵,zh-MY
大本营,军团本阵,zh-MY
ベースキャンプ,军团本阵,zh-MY
TFT_DoubleUpAugment_CrossTeamSplash_Name,TFT_DoubleUpAugment_CrossTeamSplash_Name,zh-MY
Combat Training,战斗训练,zh-MY
实战训练,战斗训练,zh-MY
戦闘訓練,战斗训练,zh-MY
Soul Siphon,灵魂虹吸,zh-MY
灵魂虹吸,灵魂虹吸,zh-MY
ソウルサイフォン,灵魂虹吸,zh-MY
Pay to Win,课金的力量,zh-MY
花钱至胜,课金的力量,zh-MY
課金で勝利,课金的力量,zh-MY
Revel Heart,喜庆之心,zh-MY
神龙烈焰之心,喜庆之心,zh-MY
フェスティバルの心,喜庆之心,zh-MY
Partners United,搭档相挺,zh-MY
搭档并肩,搭档相挺,zh-MY
パートナーの結束,搭档相挺,zh-MY
TFT7_DoubleUpAugment_DoubledMetabolism_Name,TFT7_DoubleUpAugment_DoubledMetabolism_Name,zh-MY
Darkflight Heart,闇夜之心,zh-MY
黯灵龙之心,闇夜之心,zh-MY
ダークフライトの心,闇夜之心,zh-MY
Jade Soul,翠玉之魂,zh-MY
玉龙之魂,翠玉之魂,zh-MY
ジェイドの魂,翠玉之魂,zh-MY
Shimmerscale Soul,龙鳞之魂,zh-MY
金鳞龙之魂,龙鳞之魂,zh-MY
シマースケールの魂,龙鳞之魂,zh-MY
Astral Crest,星界之纹,zh-MY
星界龙之徽,星界之纹,zh-MY
アストラルのクレスト,星界之纹,zh-MY
Idas Touch,埃达斯之触,zh-MY
艾达丝之触,埃达斯之触,zh-MY
イダスの指先,埃达斯之触,zh-MY
Personal Training,私人训练,zh-MY
私教训练,私人训练,zh-MY
専属トレーナー,私人训练,zh-MY
Whispers Crest,低语之纹,zh-MY
幽影龙之徽,低语之纹,zh-MY
ウィスパーのクレスト,低语之纹,zh-MY
Revel Crest,喜庆之纹,zh-MY
神龙烈焰之徽,喜庆之纹,zh-MY
フェスティバルのクレスト,喜庆之纹,zh-MY
Astral Heart,星界之心,zh-MY
星界龙之心,星界之心,zh-MY
アストラルの心,星界之心,zh-MY
TFT7_DoubleUpAugment_MatchingOutfits_Name,TFT7_DoubleUpAugment_MatchingOutfits_Name,zh-MY
Secret Snax,偷吃不说,zh-MY
秘密点心,偷吃不说,zh-MY
秘密のおやつ,偷吃不说,zh-MY
Guild Crown,公会之冠,zh-MY
冒险家之冕,公会之冠,zh-MY
ギルドのクラウン,公会之冠,zh-MY
TFT7_DoubleUpAugment_EndlessAllegiance_Name,TFT7_DoubleUpAugment_EndlessAllegiance_Name,zh-MY
Gadget Expert,发明改造家,zh-MY
器械专家,发明改造家,zh-MY
ガジェット専門家,发明改造家,zh-MY
Party Favors,打上花火,zh-MY
派对礼品,打上花火,zh-MY
お祭りの景品,打上花火,zh-MY
Share-o-sel,分一个给我,zh-MY
分享选秀,分一个给我,zh-MY
分け前,分一个给我,zh-MY
Warrior Crown,战士之冠,zh-MY
狂刃战士之冕,战士之冠,zh-MY
ウォーリアーのクラウン,战士之冠,zh-MY
Urf's Grab Bag,阿福大礼包,zh-MY
阿福的百宝袋,阿福大礼包,zh-MY
アーフの福袋,阿福大礼包,zh-MY
TFT7_DoubleUpAugment_StarPower_Name,TFT7_DoubleUpAugment_StarPower_Name,zh-MY
Tempest Crest,风暴之纹,zh-MY
风暴龙之徽,风暴之纹,zh-MY
テンペストのクレスト,风暴之纹,zh-MY
Loot Master,刷宝神手,zh-MY
战利品大师,刷宝神手,zh-MY
戦利品マスター,刷宝神手,zh-MY
Beast's Den,野性奔腾,zh-MY
猛兽之巢,野性奔腾,zh-MY
獣の巣窟,野性奔腾,zh-MY
Lagoon Crown,碧水之冠,zh-MY
碧波龙之冕,碧水之冠,zh-MY
ラグーンのクラウン,碧水之冠,zh-MY
Mirage Heart,幻境之心,zh-MY
幻镜龙之心,幻境之心,zh-MY
ミラージュの心,幻境之心,zh-MY
Darkflight Crown,闇夜之冠,zh-MY
黯灵龙之冕,闇夜之冠,zh-MY
ダークフライトのクラウン,闇夜之冠,zh-MY
Assassin Heart,刺客之心,zh-MY
刺客之心,刺客之心,zh-MY
アサシンの心,刺客之心,zh-MY
Oasis,沙漠绿洲,zh-MY
绿洲,沙漠绿洲,zh-MY
オアシス,沙漠绿洲,zh-MY
Guardian Crest,守护者之纹,zh-MY
ガーディアンのクレスト,守护者之纹,zh-MY
First Aid Kit,急救箱,zh-MY
急救用具,急救箱,zh-MY
救急箱,急救箱,zh-MY
TFT_DoubleUpAugment_FamilyHeirlooms_Name,TFT_DoubleUpAugment_FamilyHeirlooms_Name,zh-MY
Ricochet,炮弹弹射,zh-MY
Age of Dragons,龙族纪元,zh-MY
龙神时代,龙族纪元,zh-MY
龍の時代,龙族纪元,zh-MY
Lightning Rod,闪电魔杖,zh-MY
闪电杖,闪电魔杖,zh-MY
雷撃の杖,闪电魔杖,zh-MY
Gear Upgrades,装备升级,zh-MY
装备升级,装备升级,zh-MY
装備アップグレード,装备升级,zh-MY
Dragonmancer Crest,龙恩之纹,zh-MY
神龙尊者之徽,龙恩之纹,zh-MY
龍術師のクレスト,龙恩之纹,zh-MY
TFT_DoubleUpAugment_SpeedySupport_Name,TFT_DoubleUpAugment_SpeedySupport_Name,zh-MY
Mage Heart,法师之心,zh-MY
法师之心,法师之心,zh-MY
メイジの心,法师之心,zh-MY
Huge-ification Potion,巨大化药水,zh-MY
巨大化药水,巨大化药水,zh-MY
巨大化ポーション,巨大化药水,zh-MY
Warrior Heart,战士之心,zh-MY
狂刃战士之心,战士之心,zh-MY
ウォーリアーの心,战士之心,zh-MY
Darkflight Crest,闇夜之纹,zh-MY
黯灵龙之徽,闇夜之纹,zh-MY
ダークフライトのクレスト,闇夜之纹,zh-MY
Warrior Crest,战士之纹,zh-MY
狂刃战士之徽,战士之纹,zh-MY
ウォーリアーのクレスト,战士之纹,zh-MY
Tantrum,怒不可遏,zh-MY
勃然大怒,怒不可遏,zh-MY
だだっこ,怒不可遏,zh-MY
Inspire,鼓舞士气,zh-MY
鼓舞,鼓舞士气,zh-MY
激励,鼓舞士气,zh-MY
Shimmerscale Heart,龙鳞之心,zh-MY
金鳞龙之心,龙鳞之心,zh-MY
シマースケールの心,龙鳞之心,zh-MY
Press the Attack,强攻,zh-MY
强攻,强攻,zh-MY
プレスアタック,强攻,zh-MY
Intercosmic Gifts,异星赠礼,zh-MY
星间赠礼,异星赠礼,zh-MY
宇宙の贈り物,异星赠礼,zh-MY
Essence Theft,夺魄销魂,zh-MY
摄魂夺魄,夺魄销魂,zh-MY
生気吸引,夺魄销魂,zh-MY
Convergence,跨界交汇,zh-MY
融合,跨界交汇,zh-MY
コンバージェンス,跨界交汇,zh-MY
TFT7_DoubleUpAugment_SolarPower_Name,TFT7_DoubleUpAugment_SolarPower_Name,zh-MY
TFT_DoubleUpAugment_MunitionsDrop_Name,TFT_DoubleUpAugment_MunitionsDrop_Name,zh-MY
Swiftshot Heart,轻灵之心,zh-MY
迅捷射手之心,轻灵之心,zh-MY
スイフトショットの心,轻灵之心,zh-MY
Evoker Crest,饮魔师之纹,zh-MY
魔导师之徽,饮魔师之纹,zh-MY
イヴォーカーのクレスト,饮魔师之纹,zh-MY
TFT7_DoubleUpAgument_Copycat_Name,TFT7_DoubleUpAgument_Copycat_Name,zh-MY
Revel Unity,喜庆同盟,zh-MY
神龙烈焰阵线,喜庆同盟,zh-MY
フェスティバルの団結,喜庆同盟,zh-MY
Dragon Heart,龙族之心,zh-MY
龙神之心,龙族之心,zh-MY
ドラゴンの心,龙族之心,zh-MY
High Tide,高潮迭起,zh-MY
潮起,高潮迭起,zh-MY
満潮,高潮迭起,zh-MY
Ragewing Soul,怒翼之魂,zh-MY
怒翼龙之魂,怒翼之魂,zh-MY
レイジウィングの魂,怒翼之魂,zh-MY
Tempest Crown,风暴之冠,zh-MY
风暴龙之冕,风暴之冠,zh-MY
テンペストのクラウン,风暴之冠,zh-MY
Party Time!,派对嗨翻天！,zh-MY
派对时间！,派对嗨翻天！,zh-MY
パーティータイム！,派对嗨翻天！,zh-MY
Hot Shot,燃烧弹,zh-MY
热辣炮击,燃烧弹,zh-MY
ホットショット,燃烧弹,zh-MY
Shimmerscale Crest,龙鳞之纹,zh-MY
金鳞龙之徽,龙鳞之纹,zh-MY
シマースケールのクレスト,龙鳞之纹,zh-MY
Scalescorn Heart,灭龙之心,zh-MY
屠龙勇士之心,灭龙之心,zh-MY
スケールスコーンの心,灭龙之心,zh-MY
Dragon Horde,龙族部落,zh-MY
龙神部落,龙族部落,zh-MY
龍の群れ,龙族部落,zh-MY
Ragewing Crest,怒翼之纹,zh-MY
怒翼龙之徽,怒翼之纹,zh-MY
レイジウィングのクレスト,怒翼之纹,zh-MY
Tiamat,海神之斧,zh-MY
提亚马特,海神之斧,zh-MY
ティアマット,海神之斧,zh-MY
AFK,强制中离,zh-MY
开摆,强制中离,zh-MY
Cavalier Unity,重骑兵同盟,zh-MY
重骑兵阵线,重骑兵同盟,zh-MY
キャバリエの団結,重骑兵同盟,zh-MY
Scalescorn Rebel,灭龙逆鳞,zh-MY
屠龙之龙神,灭龙逆鳞,zh-MY
