source,target,tgt_lng
Challenger Emblem,Kihívó embléma,hu
Challenger Mode,Kihívó mód,hu
Chamado ao Caos,A káosz hívása,hu
Champion en kit,Jóbarát rendelésre,hu
Chaotischer Geist,Zsúfolt elme,hu
Chapardage,Lenyúlás,hu
Charge Transfer,Töltésátvitel I.,hu
Charge cognitive,Kognitív teher,hu
Chasse au trésor,Kincsvadászat,hu
Chasseur galactique,Galaxisvadász,hu
Chciwość,Pénzéhes,hu
Che il Quattro sia con te,A négyek ereje,hu
Chemarea haosului,A káosz hívása,hu
Chispa Iónica,Ionos szikra,hu
Chispa iónica,Ionos szikra,hu
Chiêm Tinh,Csillagnéző,hu
Chiến Lũy,Bástya,hu
Chiến Tướng Khải Hoàn,Hadúri dicsőség,hu
Chmaták,Szélhámos,hu
Cho'Gath,Cho'Gath,hu
Choisissez un type,Válassz adottságot,hu
Choose Trait,Válassz adottságot,hu
"Chora, me liga",Könnyek patakja,hu
Choristes,Apró cimborák,hu
Chrličův kamenný plát,A vízköpő sziklavértje,hu
Chuyển Đổi Năng Lượng,Töltésátvitel I.,hu
Chuyện Đời Thường,Csapatépítés,hu
Chuộc Tội,Megváltó,hu
Chytrý nákup,Okos költekezés,hu
Chùy Bạch Ngân,Ezüsttóvári hajnal,hu
Chùy Đoản Côn,Lecsapó buzogány,hu
Chảo Vàng,Serpenyő,hu
Chất Bán Dẫn,Félvezető,hu
Chế Tạo Bằng Hữu,Kovácsolj barátot,hu
Chế Tạo Tại Chỗ,Lángoló kohó,hu
Chế Độ Dẫn Truyền,Fókusz mód,hu
Chế Độ Nhân Bản,Másoló mód,hu
Chế Độ Thách Đấu,Kihívó mód,hu
Chỉ Huy,Parancsnok,hu
Chỉ Huy Siêu Thú,Lélekparancsnok,hu
Chỉ Một Con Đường,Elköteleződés,hu
Chọn Tộc/Hệ,Válassz adottságot,hu
Chờ Đợi Xứng Đáng,Megéri a várakozást,hu
Cierpliwa Nauka,Türelmes tanuló,hu
Cierpliwość Ekko,Ekko türelme,hu
Cierpliwość Jest Cnotą,Türelem rózsát terem,hu
Cimientos de Línea Frontal,A frontvonal alapjai,hu
Cimientos de la vanguardia,A frontvonal alapjai,hu
Cinto do Gigante,Az óriás öve,hu
Cintura del gigante,Az óriás öve,hu
Cinturón XL,Övszállítmány,hu
Cinturón de Gigante,Az óriás öve,hu
Cinturón de gigante,Az óriás öve,hu
Clases de boxeo,Bokszlecke,hu
Clear Mind,Tiszta elme,hu
Cleptomanie,Villámakció,hu
Climb The Ladder,Felfelé a ranglétrán I.,hu
Clockwork Accelerator,Mechanikus gyorsító,hu
Clone des ombres,Árnybáb,hu
Cluttered Mind,Zsúfolt elme,hu
Cnota Męczennika,Mártírerény,hu
Cocina de Estratega,Taktikusok konyhája,hu
Cocina de estratega,Taktikusok konyhája,hu
Cod roșu de lacrimi,Könnyek patakja,hu
Coda in duo,Páros várólista,hu
Cognitive Overload,Kognitív túlterhelés,hu
Cognitive Tax,Kognitív teher,hu
Coif cameleonic,Adaptív sisak,hu
Coiffe de Rabadon,Rabadon halálsüvege,hu
Coiffes mortelles,Halálosabb süvegek,hu
Coincidenze perse,Lekésett csatlakozás,hu
Cola Dúo,Páros várólista,hu
Cola dúo,Páros várólista,hu
Coleguis del curro,Csapatépítés,hu
Coleguitas,Apró cimborák,hu
Colete Espinhoso,Bokormellény,hu
Colher de Prata,Ezüstkanál,hu
Collegamento cibernetico,Kibernetikus fellövő,hu
Colpire e basta,Mindent egyre,hu
Comandant,Parancsnok,hu
Comandante,Parancsnok,hu
Comandante Anima,Lélekparancsnok,hu
Comandante Animalia,Lélekparancsnok,hu
Comandante Ánima,Lélekparancsnok,hu
Comandatul Anima,Lélekparancsnok,hu
Combattente,Bajkeverő,hu
Combinație stelară,Csillagfényes kombó,hu
Combo Estelar,Csillagfényes kombó,hu
Combo estelar,Csillagfényes kombó,hu
Combo stellaire,Csillagfényes kombó,hu
Combo stellare,Csillagfényes kombó,hu
Comeback Story,Visszatérés-történet,hu
Comerț de bază,Kereskedelmi központ,hu
Comienzo aventajado,Lendületes kezdés,hu
Commandant d'Anima,Lélekparancsnok,hu
Commandante,Parancsnok,hu
Commander,Parancsnok,hu
Commerce Core,Kereskedelmi központ,hu
Comori îngropate,Eltemetett kincsek,hu
Comparte los Reflectores con Yasuo,Yasuo Figyelemmegosztása,hu
Competitor,Kihívó,hu
Component Heist,Összetevőrablás,hu
Composants de guerre,Összetevőrablás,hu
Composição Máxima,Kimaxolt összeállítás,hu
Compras compulsivas,Bevásárló körút,hu
Compromiso férreo,Elköteleződés,hu
Compromisso Sério,Elköteleződés,hu
Compte épargne,Pénzes persely,hu
Concentration lointaine,Horizont,hu
Concentrazione dell'orizzonte,Horizont,hu
Condenador,Végzethozó,hu
Conducto,Fókusz,hu
Conduit,Fókusz,hu
Conduit Mode,Fókusz mód,hu
Conduíte,Fókusz,hu
Conexiones fallidas,Lekésett csatlakozás,hu
Conexiune cibernetică,Kibernetikus fellövő,hu
Conexiune cu drona,Drónkapcsolat,hu
Conexión cibernética,Kibernetikus fellövő,hu
Conexión de dron,Drónkapcsolat,hu
Conexión perdida,Lekésett csatlakozás,hu
Conexão Cibernética,Kibernetikus fellövő,hu
Conexão de Drone,Drónkapcsolat,hu
Conexões Perdidas,Lekésett csatlakozás,hu
Configuración maximizada,Kimaxolt összeállítás,hu
Configurazione massima,Kimaxolt összeállítás,hu
Confusão Mental,Zsúfolt elme,hu
Conjuración continua,Folyamatos idézés,hu
Conjuração Contínua,Folyamatos idézés,hu
Conjuros Continuos,Folyamatos idézés,hu
Connivence,Felfelé a ranglétrán I.,hu
Conservare de biomaterial,Biomassza-megőrző,hu
Conservateur de biomatière,Biomassza-megőrző,hu
Conservatore di biomateria,Biomassza-megőrző,hu
Construct a Companion,Építhető kísérő,hu
Construiește un însoțitor,Építhető kísérő,hu
Construiește-ți un prieten,Jóbarát rendelésre,hu
Construye tu Compi,Építhető kísérő,hu
Construção de Companheiro,Építhető kísérő,hu
Consumo Consciente,Okos költekezés,hu
Cont de economii,Pénzes persely,hu
Conta Poupança,Pénzes persely,hu
Contendiente,Kihívó,hu
Contenedor de chatarra,Újrahasznosító láda,hu
Continuous Conjuration,Folyamatos idézés,hu
Conto dei risparmi,Pénzes persely,hu
Contract Killer,Bérgyilkos,hu
Convogliatore,Fókusz,hu
Copacul caracteristicilor,Az adottságfa,hu
Copricapo di Rabadon,Rabadon halálsüvege,hu
Corazza singola,Egyéni vért,hu
Corazza spirituale,Szellemarc,hu
Corazón de Acero,Acélszív,hu
Corazón de acero,Acélszív,hu
Corazón del alba,Hajnalmag,hu
Corazón resuelto,Állhatatos szív,hu
Coração Inabalável,Állhatatos szív,hu
Coração de Aço,Acélszív,hu
Corki,Corki,hu
Coroa do Amaldiçoado,Elátkozott korona,hu
Coroa do Estrategista,A taktikus koronája,hu
Coroana blestemată,Elátkozott korona,hu
Coroana tacticianului,A taktikus koronája,hu
Corona Maldita,Elátkozott korona,hu
Corona de Estratega,A taktikus koronája,hu
Corona de estratega,A taktikus koronája,hu
Corona dello Stratega,A taktikus koronája,hu
Corona maldita,Elátkozott korona,hu
Corona maledetta,Elátkozott korona,hu
Corona reale,Koronaőr,hu
Coroziune,Korrózió,hu
Corpetto di rovi,Bokormellény,hu
Corriente de Lágrimas,Záporozó könnyek,hu
Corrosion,Korrózió,hu
Corrosione,Korrózió,hu
Corrosión,Korrózió,hu
Corrosão,Korrózió,hu
Corrupt Vampiric Scepter,Megrontott vámpírjogar,hu
Cosmic Restart,Kozmikus újraindítás,hu
Costruisci un Compagno,Építhető kísérő,hu
Cota de Malha,Sodronyozott mellény,hu
Cota de Malla,Sodronyozott mellény,hu
Cotidiano,Csapatépítés,hu
Cotta di maglia,Sodronyozott mellény,hu
Cotte de mailles,Sodronyozott mellény,hu
Coup d'envoi,Lendületes kezdés,hu
Coup de chance,Exkluzív testreszabás,hu
Couronne de la reine,Koronaőr,hu
Couronne du Tacticien,A taktikus koronája,hu
Couronne maudite,Elátkozott korona,hu
Cours de soutien,Csapatkeresés,hu
Covil do Barão,Baron verme,hu
Cozinha do Estrategista,Taktikusok konyhája,hu
Coș de recuperare,Újrahasznosító láda,hu
Crabul,Suhanó sutyerák,hu
Crafted Crafting,Barkácsolt barkácsolás,hu
Crash Test Dummies,Törésteszt bábuk,hu
Crash Test Dummy,Törésteszt bábuk,hu
Crash-Test-Dummies,Törésteszt bábuk,hu
Crea un coleguita,Építhető kísérő,hu
Creazione artigianale,Barkácsolt barkácsolás,hu
Crecimiento Explosivo,Robbanásszerű fejlődés,hu
Crecimiento explosivo,Robbanásszerű fejlődés,hu
Creează o cale,Vágj utat,hu
Creează un prieten,Kovácsolj barátot,hu
Crescendo aléatoire,Csapatépítés,hu
Crescimento Explosivo,Robbanásszerű fejlődés,hu
Crescita a fine partita,Végjátékbeli erőnövelés,hu
Crescita esplosiva,Robbanásszerű fejlődés,hu
Cresta de Escudo de Luz,Fényőrző címer,hu
Creștere explozivă,Robbanásszerű fejlődés,hu
Creștere pe final de joc,Végjátékbeli erőnövelés,hu
Creștere solo în nivel,Szólójátékos,hu
Creștere în clasament,Felfelé a ranglétrán I.,hu
Criação Engenhosa,Barkácsolt barkácsolás,hu
Critical Success,Kritikus siker,hu
Croissance explosive,Robbanásszerű fejlődés,hu
Crownguard,Koronaőr,hu
Cry Me A River,Könnyek patakja,hu
Cua Kỳ Cục,Suhanó sutyerák,hu
Cuatrifuerzos,Négységben az erő,hu
Cuatro Refuerzos,Négységben az erő,hu
Cucchiaio d'argento,Ezüstkanál,hu
Cuchara de plata,Ezüstkanál,hu
Cuchilla Maldita,Elátkozott penge,hu
Cuchillas Raudas,Villanópengék,hu
Cucina dello Stratega,Taktikusok konyhája,hu
Cud Soraki,Soraka csodatétele,hu
Cuenta con mi arco,Rendelkezz az íjammal,hu
Cuenta de Ahorros,Pénzes persely,hu
Cuenta de ahorros,Pénzes persely,hu
Cuisine du Tacticien,Taktikusok konyhája,hu
Cung Dự Phòng,Tartalékíjak,hu
Cung Gỗ,Reflexíj,hu
Cung Xanh,Utolsó lehelet,hu
Cuor saldo,Állhatatos szív,hu
Cuore d'acciaio,Acélszív,hu
Cureaua uriașului,Az óriás öve,hu
Curele fără număr,Övszállítmány,hu
Cursed Blade,Elátkozott penge,hu
Cursed Crown,Elátkozott korona,hu
Cuțit electrostatic,Statikk töltőpengéje,hu
Cuồng Đao Guinsoo,Guinsoo dühpengéje,hu
Cuộc Phiêu Lưu Tôn Quý,Magasztos kaland,hu
Cuộc Viễn Chinh,Expedíció,hu
Cvičná loutka,Gyakorlófigura,hu
Cybernetic Implants,Kibernetikus implantátumok,hu
Cybernetic Uplink,Kibernetikus fellövő,hu
Cycle épique,Korszak,hu
Czerwone Wzmocnienie,Vörös erősítés,hu
Czysty Umysł,Tiszta elme,hu
Częściowe Wyniesienie,Részleges Felemelkedés,hu
Cái Giá Phải Trả,De milyen áron?,hu
Cálice do Poder,A hatalom kelyhe,hu
Cáliz de Poder,A hatalom kelyhe,hu
Cáliz de poder,A hatalom kelyhe,hu
Câlin collectif,Nagy ölelés I.,hu
Cây Cung Thần Tốc,Rendelkezz az íjammal,hu
Cây Tộc Hệ,Az adottságfa,hu
Céfiro,Zefír,hu
Célébrité partagée de Yasuo,Yasuo Figyelemmegosztása,hu
Călător,Utazó,hu
Cıva,Higany,hu
Cœur d'acier,Acélszív,hu
Cœur de l'aube,Hajnalmag,hu
Cœur intrépide,Állhatatos szív,hu
Cơn Khát Vàng,Pénzéhes,hu
Cảm Quan Cấy Ghép,Szimpatikus implantátum,hu
Cảm Thấy May Mắn,Kedvez a szerencse,hu
Cấy Ghép Siêu Công Nghệ,Kibernetikus implantátumok,hu
Cầu Hồi Phục,Gyógyító gömbök I.,hu
Cắm Rễ Phân Tán,Szerteágazó gyökerek,hu
Cặp Đôi Siêu Cứng,Duplán szívós,hu
Cố Gắng Lật Kèo,Visszatérés-történet,hu
Cốc Sức Mạnh,A hatalom kelyhe,hu
Cộng Mệt Nghỉ!,Tonnányi statisztika!,hu
Cờ Lệnh Zeke U Ám,Zeke komor hírnöke,hu
Củng Cố Tuyến Trước,A frontvonal alapjai,hu
C位的觉悟,Találd meg önmagad,hu
C位觉悟,Találd meg önmagad,hu
DD街区,Csereszektor,hu
Daga de Statikk,Statikk töltőpengéje,hu
Daimi Yükseliş,Felfelé irányuló mobilitás,hu
Dallan Budaklan,A járatlan út,hu
Dama Oscura,Sötét hölgy,hu
Dama das Trevas,Sötét hölgy,hu
Dama oscura,Sötét hölgy,hu
Dame sombre,Sötét hölgy,hu
Dao Điện Statikk,Statikk töltőpengéje,hu
Dar Ahri,Ahri áldása,hu
Dar Aureliona Sola,Aurelion Sol áldása,hu
Dar Ekko,Ekko áldása,hu
Dar Evelynn,Evelynn áldása,hu
Dar Kayle,Kayle áldása,hu
Dar Soraki,Soraka áldása,hu
Dar Thresha,Thresh áldása,hu
Dar Varusa,Varus áldása,hu
Dar Yasuo,Yasuo áldása,hu
Dar cu ce preț,De milyen áron?,hu
Dar vzkříšení,A feltámadás áldása,hu
Dark Lady,Sötét hölgy,hu
Dark Star,Sötét csillag,hu
Dark Star Emblem,Sötét csillag embléma,hu
Das Warten wert,Megéri a várakozást,hu
Das geht ab,Jó sorozat,hu
Das goldene Ei,Az aranytojás,hu
Dawncore,Hajnalmag,hu
Dayanıklı Ön Sıra,A frontvonal alapjai,hu
Daño indiscriminado,Válogatás nélkül,hu
De două ori mai câștigați,Dupla érték,hu
De fiesta,Becsapódás,hu
De gratis,Villámakció,hu
Dea delle Armi,Pisztolyistennő,hu
Deadlier Blades,Halálosabb pengék,hu
Deadlier Caps,Halálosabb süvegek,hu
Deathblade,Halálpenge,hu
Demasiado Valor,Dupla érték,hu
Demir Solari'nin Broşu,Az iron solarik medálja,hu
Denge Örtüsü,Egyenlepel,hu
Dent de Nashor,Nashor foga,hu
Dente de Na'Shor,Nashor foga,hu
Dente di Nashor,Nashor foga,hu
Der Attributsbaum,Az adottságfa,hu
Der Turm,A torony,hu
Der Unbeugsame,A rettenthetetlen,hu
Der Urknall,A Nagy Bumm,hu
Der Wille des Hammers,A buzogány akarata,hu
Der goldene Drache,Az aranysárkány,hu
Der mächtige Mecha,A Masszív mecha,hu
Dernier souffle,Utolsó lehelet,hu
Derrota Planejada,Betervezett veszteség,hu
Desafiante,Kihívó,hu
Desajustados,Bajkeverők,hu
Descarga Eléctrica,Elektromos töltés,hu
Desejo da Maça,A buzogány akarata,hu
Desesperación Eterna,Végtelen kétségbeesés,hu
Desesperanza eterna,Végtelen kétségbeesés,hu
Desespero Eterno,Végtelen kétségbeesés,hu
Desmanche,Újrahasznosító láda,hu
Despertar da Alma,Lelkek ébredése,hu
Despertar del Alma,Lelkek ébredése,hu
Despertar del alma,Lelkek ébredése,hu
Destansı Yenileme,Hatalmas sorsolás,hu
Deszcz Pieniędzy,Pénzmonszun,hu
Determinacja Kolosa,A titán elszántsága,hu
Determinazione del titano,A titán elszántsága,hu
Determinação Titânica,A titán elszántsága,hu
Deux de moins,Gyors kettős gyilkosság,hu
Dev Katili,Óriásölő,hu
Dev Kemeri,Az óriás öve,hu
Devasa ve Güçlü,Hatalmas és erős,hu
Değişken Miğfer,Adaptív sisak,hu
Di Vật Tàn Úa,Sorvadt ereklye,hu
Diana,Diana,hu
Die Legion der Drei,Hármak légiója,hu
Diebesbande,Tolvajok bandája,hu
Diebesbande II,Tolvajok bandája II,hu
Diente de Nashor,Nashor foga,hu
Dikenli Yelek,Bokormellény,hu
Dinerito para el almuerzo,Ebédpénz,hu
Dinero del almuerzo,Ebédpénz,hu
Dintele lui Nashor,Nashor foga,hu
Diosa de las Pistolas,Pisztolyistennő,hu
Diosa de las pistolas,Pisztolyistennő,hu
Dirilme Lütfu,A feltámadás áldása,hu
Disperare nemărginită,Végtelen kétségbeesés,hu
Disperazione eterna,Végtelen kétségbeesés,hu
Disruptor temporal,Időtörő,hu
Distracție în spațiu,Űrzúzda,hu
Distribuição de Efeitos,"Egy erősítés, két erősítés",hu
Divinamente Abençoado,Istenáldotta,hu
Divine Duelist,Isteni párbajhős,hu
Dizilim,Alakzatba,hu
Diệt Khổng Lồ,Óriásölő,hu
Dlouhodobá investice,Hosszú távú befektetés,hu
Doamna întunecată,Sötét hölgy,hu
Doble Tanque,Duplán szívós,hu
Dobra Passa,Jó sorozat,hu
Doces Deleites,Édes falatok,hu
Dokuma Büyü,Varázsszőttes,hu
Dolci,Édes falatok,hu
Don du gardien,A gondviselő barátja,hu
Dono dell'aggiustatutto,A gyűjtögető adománya,hu
Dono della resurrezione,A feltámadás áldása,hu
Dono di Ahri,Ahri áldása,hu
Dono di Aurelion Sol,Aurelion Sol áldása,hu
Dono di Ekko,Ekko áldása,hu
Dono di Evelynn,Evelynn áldása,hu
Dono di Kayle,Kayle áldása,hu
Dono di Soraka,Soraka áldása,hu
Dono di Thresh,Thresh áldása,hu
Dono di Varus,Varus áldása,hu
Dono di Yasuo,Yasuo áldása,hu
Doomer,Végzethozó,hu
Doppia resistenza,Duplán szívós,hu
Doppia uccisione rapida,Gyors kettős gyilkosság,hu
Dornenweste,Bokormellény,hu
Double Kill Veloz,Gyors kettős gyilkosság,hu
Dowódca Anima,Lélekparancsnok,hu
Dowódcy,Parancsnok,hu
Doğum Günü Buluşması,Születésnapi találkozó,hu
Doğum Günü Hediyesi,Születésnapi ajándék,hu
Drachenklaue,Sárkánykarom,hu
Dragon's Claw,Sárkánykarom,hu
Dragonul auriu,Az aranysárkány,hu
Dragão Dourado,Az aranysárkány,hu
Dračí spár,Sárkánykarom,hu
Dreifaltigkeit,Hármas kombó I.,hu
Drobní titáni,Apró titánok,hu
"Drobní, ale vražední","Kicsi, de halálos",hu
Drohnenverbindung,Drónkapcsolat,hu
Dron Bağlantısı,Drónkapcsolat,hu
Drone Uplink,Drónkapcsolat,hu
Drone cablato,Drónkapcsolat,hu
Dronová linka,Drónkapcsolat,hu
Drugi Oddech,Megújult erő,hu
Druhý dech,Megújult erő,hu
Drzewo Cech,Az adottságfa,hu
Držíme pospolu,Összetartunk,hu
Du Mục,Pásztor,hu
Du hast meinen Bogen,Rendelkezz az íjammal,hu
Dublu asasinat rapid,Gyors kettős gyilkosság,hu
Duch Odkupienia,A megváltás szelleme,hu
Duch odplaty,A megváltás szelleme,hu
Due volte il valore,Dupla érték,hu
Duelist divin,Isteni párbajhős,hu
Duelista Divino,Isteni párbajhős,hu
Duelista divino,Isteni párbajhős,hu
Duellante divino,Isteni párbajhős,hu
Duelliste divine,Isteni párbajhős,hu
Dulces Golosinas,Édes falatok,hu
Dummify,Közös gyakorlás,hu
Dunkle Dame,Sötét hölgy,hu
Duo Queue,Páros várólista,hu
Duo-Warteschlange,Páros várólista,hu
Duplication,Kimaxolt összeállítás,hu
Durch Stärke geschmiedet,Erőben kovácsolva,hu
Durmadan Yenile,Újrasorsolás napestig,hu
Dusze Towarzystwa,Partiállat,hu
Duża Torba z Różnościami,Nagy zsákbamacska,hu
Dádiva da Ahri,Ahri áldása,hu
Dádiva da Evelynn,Evelynn áldása,hu
Dádiva da Kayle,Kayle áldása,hu
Dádiva da Ressurreição,A feltámadás áldása,hu
Dádiva da Soraka,Soraka áldása,hu
Dádiva do Aurelion Sol,Aurelion Sol áldása,hu
Dádiva do Brigão,A gyűjtögető adománya,hu
Dádiva do Ekko,Ekko áldása,hu
Dádiva do Thresh,Thresh áldása,hu
Dádiva do Varus,Varus áldása,hu
Dádiva do Yasuo,Yasuo áldása,hu
Dárek k narozeninám,Születésnapi ajándék,hu
Dárková taška s předměty,Alkatrészes zsák,hu
Dárkový balíček,Ajándékcsomag,hu
Dây Chuyền Iron Solari,Az iron solarik medálja,hu
Dây Chuyền Tự Lực,Ösztönző medál,hu
Dämmerkern,Hajnalmag,hu
Dämmerung von Silbersee,Ezüsttóvári hajnal,hu
Déesse des flingues,Pisztolyistennő,hu
Défaite planifiée,Betervezett veszteség,hu
Dépense réfléchie,Okos költekezés,hu
Dés légèrement magiques,Enyhén mágikus dobás,hu
Dés magiques,Varázsdobás,hu
Désespoir,Végzethozó,hu
Désespoir infini,Végtelen kétségbeesés,hu
Détermination du titan,A titán elszántsága,hu
Dòng Tiền Mờ Ám,Könyörtelen költség,hu
Dört Dörtlük,Négységben az erő,hu
Dört Seninle Olsun,A négyek ereje,hu
Dövüşçü,Bajkeverő,hu
Dövüşçü Amblemi,Bajkeverő embléma,hu
Dúo de tanques,Duplán szívós,hu
Dümenci,Szélhámos,hu
Dẫn Truyền,Fókusz,hu
Dị Vật Tai Ương,Tiltott bálvány,hu
Dịch Vụ Gói Đăng Ký,Előfizetési szolgáltatás,hu
D个痛快！,Újrasorsolás napestig,hu
Early Learnings,Korai tanulságok,hu
Ebedi Anlaşma,Örök paktum,hu
Ebedi Koruma,Végtelen védelem,hu
Ebedi Kılıç,Határtalan penge,hu
Eccesso di bacchette,Pálcaszállítmány,hu
Eccesso di cinture,Övszállítmány,hu
Eccesso di spade,Kardszállítmány,hu
Echi curativi,Jótékony visszhang,hu
Ecos Reparadores,Jótékony visszhang,hu
Ecos Restauradores,Jótékony visszhang,hu
Ecos curativos,Jótékony visszhang,hu
Ecouri tămăduitoare,Jótékony visszhang,hu
Edge of Night,Az éj kardja,hu
Efecte secundare,Mellékhatások,hu
Efectos Secundarios,Mellékhatások,hu
Efectos secundarios,Mellékhatások,hu
Efeito Azul,Kék erősítés,hu
Efeito Vermelho,Vörös erősítés,hu
Efeitos Colaterais,Mellékhatások,hu
Efekty Uboczne,Mellékhatások,hu
Effets secondaires,Mellékhatások,hu
Effetti collaterali,Mellékhatások,hu
Egida Zmierzchu,Az Alkony égisze,hu
Egida del Crepuscolo,Az Alkony égisze,hu
Egida dell'Aurora,A Hajnal égisze,hu
Egida Świtu,A Hajnal égisze,hu
Ehre des Kriegsfürsten,Hadúri dicsőség,hu
"Ein Buff, zwei Buff","Egy erősítés, két erősítés",hu
Ein Teil des Lebens,Csapatépítés,hu
Ein erhabenes Abenteuer,Magasztos kaland,hu
Ein magischer Wurf,Varázsdobás,hu
Eindringling Zed,Megszálló Zed,hu
Einfach treffen,Mindent egyre,hu
Einkaufsbummel,Bevásárló körút,hu
"Einmal Bronze, immer Bronze",Bronz mindörökké II.,hu
"Eins, zwei, drei","Egy, kettő, három",hu
"Eins, zwei, fünf!","Egy, kettő, öt!",hu
Eiserne Güter,Vaseszközök,hu
Ejder Pençesi,Sárkánykarom,hu
Ekip Çalışması,Csapatépítés,hu
Ekko'nun Lütfu,Ekko áldása,hu
Ekko'nun Sabrı,Ekko türelme,hu
Ekko's Boon,Ekko áldása,hu
Ekko's Patience,Ekko türelme,hu
